created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls
2021-04-20 09:09:39,1384434073465131008,"RT @ActingTheGom: Paul Reid salary - €420,000  , we get empty tweets.

US presidents salary - €330,000 , they get: https://t.co/HqeB6HKOXV",CaulfieldKen,Ken Caulfield,Mon Dec 17 19:16:05 +0000 2012,[]
2021-04-20 09:09:21,1384433999532146688,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",kavvy_1,Stíofán Caomhanach,Sat Dec 05 04:08:15 +0000 2009,[]
2021-04-20 09:06:45,1384433345564745728,@ActingTheGom When a person that lives in another world makes key decisions for the world we live in.,seangclancy,Sean Clancy,Wed Jul 31 20:53:04 +0000 2013,[]
2021-04-20 09:06:28,1384433274899030020,"RT @ActingTheGom: Paul Reid salary - €420,000  , we get empty tweets.

US presidents salary - €330,000 , they get: https://t.co/h2QgShhTWH…",MaireadMOD,Mairead O'Doherty,Wed Mar 21 23:21:12 +0000 2012,"[{'url': 'https://t.co/h2QgShhTWH', 'expanded_url': 'https://twitter.com/paulreiddublin/status/1384429943057227776', 'display_url': 'twitter.com/paulreiddublin…', 'indices': [115, 138]}]"
2021-04-20 09:06:23,1384433251465449472,"@ActingTheGom @angiebeeb ignorance of the law is denied in all courts

but, there are exceptions for the brain cell deficient",kavsie,Kavsie,Mon Nov 23 18:58:43 +0000 2009,[]
2021-04-20 09:06:09,1384433191386243076,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",Maura2e2_,Maura2e 🏴‍☠️🏴‍☠️☘🏇🐝🦋🦜🐶🐱🐋🏇☘️🏴‍☠️🏴‍☠️,Tue Jun 14 12:12:32 +0000 2016,[]
2021-04-20 09:04:01,1384432655882653696,@ActingTheGom Who woulda thunk vaccines would help? I’m glad Paul took 5 minutes out of his morning just to let me… https://t.co/m2X4t9xWHG,Artugal3,Finnleikr / MacBethad,Mon Aug 08 20:49:21 +0000 2016,"[{'url': 'https://t.co/m2X4t9xWHG', 'expanded_url': 'https://twitter.com/i/web/status/1384432655882653696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-20 09:03:04,1384432416903860224,@paulgur @angiebeeb @ActingTheGom not one DAY!!,kavsie,Kavsie,Mon Nov 23 18:58:43 +0000 2009,[]
2021-04-20 09:00:56,1384431880905412608,RT @ActingTheGom: https://t.co/hiT0CmKtc4,finnegan339,Mark Finnegan,Fri May 08 15:44:04 +0000 2009,[]
2021-04-20 09:00:10,1384431686872670212,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",Astraea1974,Jon Wallis,Sat Apr 17 23:15:10 +0000 2010,[]
2021-04-20 08:59:55,1384431624012566529,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",gibneyb100,Brian Gibney,Wed Jun 12 21:32:44 +0000 2013,[]
2021-04-20 08:59:07,1384431424103649283,RT @paulgur: @ActingTheGom Between him and his failing health minister its like Dumb and Dumber.Varadkar must go to sleep killing himself l…,angiebeeb,Angie B 🏴‍☠️,Fri Feb 04 22:11:51 +0000 2011,[]
2021-04-20 08:59:03,1384431408651935749,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",angiebeeb,Angie B 🏴‍☠️,Fri Feb 04 22:11:51 +0000 2011,[]
2021-04-20 08:57:07,1384430918929104897,@ActingTheGom Between him and his failing health minister its like Dumb and Dumber.Varadkar must go to sleep killin… https://t.co/JQnnyXTSR6,paulgur,paul gurney,Mon May 17 17:07:47 +0000 2010,"[{'url': 'https://t.co/JQnnyXTSR6', 'expanded_url': 'https://twitter.com/i/web/status/1384430918929104897', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-20 08:54:45,1384430326013960193,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",MarkfromBAL,I'm Mark ⛓️,Tue Aug 23 15:09:26 +0000 2011,[]
2021-04-20 08:53:59,1384430129535913986,@ActingTheGom @TweetForTheMany Same applies to Starmer!,CalFotini,Cal Fotini,Tue Jun 26 12:05:45 +0000 2018,[]
2021-04-20 08:53:08,1384429917111267329,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",TweetForTheMany,💙 ℹ️ Not The Torygraph 💙 #SaveOurNHS,Tue May 23 10:08:26 +0000 2017,[]
2021-04-20 08:53:02,1384429891244933121,"RT @ActingTheGom: Man has no touch with the people.

PR team advise him try touch the people.

Man ends up exposing privilege even more.

-…",Murphy57Murphy,Michael Murphy,Wed May 22 16:22:19 +0000 2013,[]
2021-04-20 08:20:51,1384421792828297217,@ActingTheGom 👌,voteforhilary,Hilary.0,Fri Jul 25 17:57:31 +0000 2014,[]
2021-04-20 07:48:50,1384413734299475969,@ActingTheGom Stockholm Syndrome.,Jo14674031,Jo,Wed Jan 22 16:06:56 +0000 2020,[]
2021-04-20 07:41:32,1384411898079285248,@ActingTheGom @msleedy Pernod and Lucozade,karlstanley,Karl Stanley,Mon Nov 24 16:06:47 +0000 2008,[]
2021-04-20 07:27:35,1384408387564318722,"RT @ActingTheGom: India isn't on the list 🙃

Irish MHQ is like trying to eat soup with a sieve that has a big hole in it and the soup is ai…",charliep2006,suep,Tue Nov 23 19:04:41 +0000 2010,[]
2021-04-20 07:21:32,1384406865052905473,RT @ActingTheGom: https://t.co/K8T9GIphEV https://t.co/hiT0CmKtc4,lazy_hoor,lazy_hoor,Fri Jun 27 08:25:49 +0000 2008,"[{'url': 'https://t.co/K8T9GIphEV', 'expanded_url': 'https://twitter.com/themaxburns/status/1383555932710338560', 'display_url': 'twitter.com/themaxburns/st…', 'indices': [18, 41]}]"
2021-04-20 07:18:01,1384405978947506179,RT @ActingTheGom: https://t.co/hiT0CmKtc4,msleedy,Lisa Carey,Fri Oct 29 08:36:00 +0000 2010,[]
2021-04-20 07:06:43,1384403138011176961,@betdaqsports @ActingTheGom Some people only like something if the right person tweets it ✅🤪🤣,crochet_crafter,Crochet Crafter,Wed Feb 14 17:55:50 +0000 2018,[]
2021-04-20 06:24:37,1384392543497035777,@ActingTheGom https://t.co/W6CaXYWPyZ,sitrician,Sitrician,Thu Jan 24 10:13:58 +0000 2013,[]
2021-04-20 00:34:23,1384304405156007948,"@ActingTheGom I cant really make that guy out, he seems to be anti government and opposition parties, so I'm going… https://t.co/R1REuxl1C0",celticjazz,Fran Kennedy,Thu Jun 17 12:51:11 +0000 2010,"[{'url': 'https://t.co/R1REuxl1C0', 'expanded_url': 'https://twitter.com/i/web/status/1384304405156007948', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-19 23:48:20,1384292815304216578,"RT @ActingTheGom: Yes, the housing crisis which has seen young families live in hotels for years was caused by sites being shut down for a…",flahertycarmel1,Carmel🏴‍☠️,Thu Dec 08 19:55:46 +0000 2016,[]
2021-04-19 23:35:26,1384289567088414727,@ActingTheGom Fuck.... fuck.... motherfucker.... the fuck...fuck....what the fuck... fuck it.,begorabejaysus,fucsake,Sun Dec 13 13:05:02 +0000 2020,[]
2021-04-19 23:35:18,1384289535001911306,@ActingTheGom https://t.co/3gnxpoEPkA,fibromy,Laura #WeCanBeZero,Fri May 13 00:45:13 +0000 2011,[]
2021-04-19 23:34:28,1384289326234705921,sorry @ActingTheGom  I couldn't resist 🤣🤣,murrayhead84,John Murray,Tue Mar 31 20:58:48 +0000 2009,[]
2021-04-19 23:30:37,1384288356356411403,@ActingTheGom Same,dillon_phil,Phil Dillon,Tue May 20 17:33:54 +0000 2014,[]
2021-04-19 23:25:05,1384286961406332932,RT @ActingTheGom: This app this day. https://t.co/8HUXkGL6kD,AngusMetcalfe88,colin angus metcalfe,Sun Aug 30 18:49:17 +0000 2015,[]
2021-04-19 23:22:53,1384286410593607696,"@ActingTheGom I feel ya, bro.",rogerokeeffe,Roger O'Keeffe / Ruaidhrí Ó Caoimh,Sun Oct 30 21:13:14 +0000 2011,[]
2021-04-19 23:21:42,1384286112210776073,@ActingTheGom One of the best TV series of all time. Finished it recently was well worth the investment,neil_byrne,Neil Byrne,Sun Nov 22 02:33:52 +0000 2009,[]
2021-04-19 23:15:24,1384284527762178051,@ActingTheGom I said this earlier and got no likes,betdaqsports,Kevin Lydon,Fri Sep 02 01:30:08 +0000 2011,[]
2021-04-19 23:14:40,1384284341656637445,"@ActingTheGom Wldnt mind, but that guy who had rant at Starmer, is covid denier. 🙄",chip_daley,Worrier Queen ✊🏿✊🏾✊🏽,Sat Jan 29 22:49:22 +0000 2011,[]
2021-04-19 23:14:05,1384284196131139595,"@ActingTheGom @jacknolan__ “Imitation is the sincerest form of flattery that mediocrity can pay to greatness.”

OW 😉",ruperthewison,Rupert 🦘🏴‍☠️,Sun Oct 06 12:19:36 +0000 2019,[]
2021-04-19 23:13:43,1384284102338125824,@ActingTheGom There needs to be a royalties system,FCTwenteBenson,Mr Frank Furter,Tue Jun 23 00:17:21 +0000 2009,[]
2021-04-19 23:00:41,1384280822404968449,"@ActingTheGom I've said it before, and I'll say it again: I'm outright nostalgic for times when politicians would l… https://t.co/G6Sj3RWrXV",johnbirrane,Seán Ó Bioráin,Mon Mar 16 20:09:23 +0000 2020,"[{'url': 'https://t.co/G6Sj3RWrXV', 'expanded_url': 'https://twitter.com/i/web/status/1384280822404968449', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-19 23:00:04,1384280668402638856,@ActingTheGom They robbed it 😰,jacknolan__,Jack Nolan (he/him) 🌹,Tue Oct 23 12:45:03 +0000 2018,[]
2021-04-19 22:59:56,1384280632461717507,"RT @ActingTheGom: @jacknolan__ Ahem...

https://t.co/b4w4HyNvCe",jacknolan__,Jack Nolan (he/him) 🌹,Tue Oct 23 12:45:03 +0000 2018,"[{'url': 'https://t.co/b4w4HyNvCe', 'expanded_url': 'https://twitter.com/ActingTheGom/status/1383926531362197514?s=19', 'display_url': 'twitter.com/ActingTheGom/s…', 'indices': [40, 63]}]"
2021-04-19 22:53:42,1384279063305457665,"RT @ActingTheGom: Yes, the housing crisis which has seen young families live in hotels for years was caused by sites being shut down for a…",aislingduff,Aisling ní Dhuibh,Tue Apr 21 16:09:07 +0000 2009,[]
2021-04-19 22:52:28,1384278752994099200,@ActingTheGom hahaha yes deffo i’ll need it to refresh my memory,jessdomican,jess 🦋,Tue Oct 23 18:35:39 +0000 2018,[]
2021-04-19 22:33:51,1384274071634931713,"RT @ActingTheGom: Yes, the housing crisis which has seen young families live in hotels for years was caused by sites being shut down for a…",TrumanKelly,Ned Kelly 🏴‍☠️,Wed Jul 25 19:37:12 +0000 2012,[]
2021-04-19 22:31:12,1384273404295925766,"RT @ActingTheGom: Yes, the housing crisis which has seen young families live in hotels for years was caused by sites being shut down for a…",yvonnectobin,Yvonne Tobin,Fri Jul 30 19:19:10 +0000 2010,[]
2021-04-19 22:21:40,1384271001970634755,"RT @o_reachtaire: @ActingTheGom I know its a bit unrelated, but it is two months yesterday since the DPP recommended bringing charges again…",marmaladee,Is mise Ciara,Thu Mar 19 11:25:35 +0000 2009,[]
2021-04-19 21:56:27,1384264656613625858,RT @ActingTheGom: After all my roarin' and shouting I haven't even left my 5km yet...,Siobhan60384749,Siobhan Bennett,Tue Mar 17 09:03:09 +0000 2020,[]
2021-04-19 21:45:38,1384261934942330887,RT @ActingTheGom: https://t.co/hiT0CmKtc4,wasteofgoodskin,It'll be over by Christmas.,Mon Oct 31 17:35:08 +0000 2011,[]
2021-04-19 21:43:11,1384261318413144068,"@SueKirk @ActingTheGom Sell out The Olympia, no bother!",NiecyOKeeffe,Niecy O'Keeffe,Wed Dec 03 23:00:31 +0000 2008,[]
2021-04-19 21:39:41,1384260438884380676,@ActingTheGom Red card babes! 😂😂😂,angiebeeb,Angie B 🏴‍☠️,Fri Feb 04 22:11:51 +0000 2011,[]
2021-04-19 21:32:48,1384258707744120839,"@NiecyOKeeffe @ActingTheGom I did not know they were a real band.  

'A Toolbox of Langers' would be an EXCELLENT band name, mind.",SueKirk,Sue Kirk,Tue Feb 17 12:55:28 +0000 2009,[]
2021-04-19 21:30:48,1384258203819536389,"@SueKirk @ActingTheGom 🤣🤣 A toolbox of langers, those lads. And apparently a real band. From Canada.",NiecyOKeeffe,Niecy O'Keeffe,Wed Dec 03 23:00:31 +0000 2008,[]
2021-04-19 21:27:10,1384257287947124736,@NiecyOKeeffe @ActingTheGom oh me too!!!!!!!! The guy that gets me the most is the one who pours something on himse… https://t.co/b4zOYMJLil,SueKirk,Sue Kirk,Tue Feb 17 12:55:28 +0000 2009,"[{'url': 'https://t.co/b4zOYMJLil', 'expanded_url': 'https://twitter.com/i/web/status/1384257287947124736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-19 21:24:11,1384256536617177091,@SueKirk @ActingTheGom I’d take Perf with Surf over the ukulele ppl any day of the bleedin week.,NiecyOKeeffe,Niecy O'Keeffe,Wed Dec 03 23:00:31 +0000 2008,[]
2021-04-19 21:21:12,1384255787225149442,"@NiecyOKeeffe @ActingTheGom honestly, perf with surf, all is forgiven.",SueKirk,Sue Kirk,Tue Feb 17 12:55:28 +0000 2009,[]
2021-04-19 21:07:47,1384252412014125057,"@ActingTheGom Met him in town in a coffee shop a few years back. Told him I though he was a great actor, he asked i… https://t.co/lHRjKFiAox",antoharte,Anto H 🏴☠,Sun May 29 21:24:53 +0000 2011,"[{'url': 'https://t.co/lHRjKFiAox', 'expanded_url': 'https://twitter.com/i/web/status/1384252412014125057', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-19 21:04:39,1384251621438148613,RT @ActingTheGom: This app this day. https://t.co/8HUXkGL6kD,rcoleman_92,Rob - waiting for Playstation State of Play,Mon Apr 20 17:34:20 +0000 2009,[]
2021-04-19 20:59:49,1384250405035462658,@ActingTheGom Same happens with this massive bucket of a mug. https://t.co/20dMBLwuoN,antoninreallife,Firstname Random-Number,Tue Feb 28 06:44:11 +0000 2012,[]
2021-04-19 20:51:34,1384248329698041860,@ActingTheGom That's because you should be drinking Barrys!,CBFoley,CB Bean Uí Fhoghlú 🦋🐕,Fri Oct 14 20:18:38 +0000 2011,[]
2021-04-19 20:48:14,1384247490841513987,RT @quack100: @ActingTheGom My mam has one of these mugs. She’ll be on here in a while to confirm that this is exactly what happens 🫖☃️,ActingTheGom,Estebantz,Tue Sep 06 11:09:44 +0000 2011,[]
2021-04-19 20:47:31,1384247312206077979,@ActingTheGom My mam has one of these mugs. She’ll be on here in a while to confirm that this is exactly what happens 🫖☃️,quack100,bigbrownduck,Tue May 10 06:23:24 +0000 2011,[]
2021-04-19 20:43:05,1384246192960262146,RT @ActingTheGom: Every day https://t.co/DEnlUzwkxb,IrelandPolitico,I R I S H T W I T T E R,Mon Nov 02 19:10:20 +0000 2020,[]
2021-04-19 20:42:49,1384246125662662665,@ActingTheGom god I miss those mugs !!!,searedsha,Sarah ✨,Fri Jan 20 02:38:14 +0000 2017,[]
2021-04-19 20:27:05,1384242166608719872,RT @ActingTheGom: After all my roarin' and shouting I haven't even left my 5km yet...,IrelandPolitico,I R I S H T W I T T E R,Mon Nov 02 19:10:20 +0000 2020,[]
2021-04-19 20:25:31,1384241772126113792,@MedievalDuffer @ActingTheGom I've Chesney Hawkes 🥰,Aoifs123,@Aoifs123,Thu Jan 21 01:26:09 +0000 2010,[]
2021-04-19 20:22:15,1384240953074937856,@ActingTheGom Oh. My. God.,MedievalDuffer,Ruby fan account,Sat Feb 25 12:53:22 +0000 2012,[]
2021-04-19 20:16:12,1384239428588113936,RT @ActingTheGom: This app this day. https://t.co/8HUXkGL6kD,Maura2e2_,Maura2e 🏴‍☠️🏴‍☠️☘🏇🐝🦋🦜🐶🐱🐋🏇☘️🏴‍☠️🏴‍☠️,Tue Jun 14 12:12:32 +0000 2016,[]
2021-04-19 20:14:20,1384238960705040388,"RT @ActingTheGom: India isn't on the list 🙃

Irish MHQ is like trying to eat soup with a sieve that has a big hole in it and the soup is ai…",gazzahead,Garry Egan 🏴‍☠️,Thu Nov 18 21:14:36 +0000 2010,[]
2021-04-19 20:13:41,1384238797496348672,@Weedabixxx @ActingTheGom All the way in.,NiecyOKeeffe,Niecy O'Keeffe,Wed Dec 03 23:00:31 +0000 2008,[]
2021-04-19 20:12:26,1384238482441211908,"@NiecyOKeeffe @ActingTheGom So, do you pod?
No, I don't. Now get in the sea.",Weedabixxx,🍀🅰️🅾️'🅱️🍀,Sat Jul 28 22:48:27 +0000 2012,[]
2021-04-19 20:10:12,1384237918055649284,"@ActingTheGom I had a big day out to Athlone yesterday, made even more exciting by a visit to the M&amp;S foodhall. It… https://t.co/ATURvosdci",ScsMarie,MarieSCS,Sun Jan 13 21:50:02 +0000 2019,"[{'url': 'https://t.co/ATURvosdci', 'expanded_url': 'https://twitter.com/i/web/status/1384237918055649284', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]"
2021-04-19 20:10:10,1384237912800198657,@ActingTheGom Same 😂😂,Smartheat,Pat Murphy,Mon Jan 04 18:39:45 +0000 2010,[]
2021-04-19 20:09:40,1384237785343676428,RT @Caolanmcaree: @ActingTheGom Same! 😂,Maura2e2_,Maura2e 🏴‍☠️🏴‍☠️☘🏇🐝🦋🦜🐶🐱🐋🏇☘️🏴‍☠️🏴‍☠️,Tue Jun 14 12:12:32 +0000 2016,[]
2021-04-19 20:09:32,1384237750778404870,RT @JoanBurtonTD: @ActingTheGom Took me a couple of days too. Felt weirdly institutionalized and couldn’t figure out where I wanted to go 😂,Maura2e2_,Maura2e 🏴‍☠️🏴‍☠️☘🏇🐝🦋🦜🐶🐱🐋🏇☘️🏴‍☠️🏴‍☠️,Tue Jun 14 12:12:32 +0000 2016,[]
2021-04-19 20:09:27,1384237730968662017,RT @ActingTheGom: After all my roarin' and shouting I haven't even left my 5km yet...,Maura2e2_,Maura2e 🏴‍☠️🏴‍☠️☘🏇🐝🦋🦜🐶🐱🐋🏇☘️🏴‍☠️🏴‍☠️,Tue Jun 14 12:12:32 +0000 2016,[]
